job_title_short,job_title,job_location,job_via,job_schedule_type,job_work_from_home,search_location,job_posted_date,job_no_degree_mention,job_health_insurance,job_country,salary_rate,salary_year_avg,salary_hour_avg,company_name,job_skills,job_type_skills
Data Scientist,Data Science Specialist- BMGF,"Abeokuta, Nigeria",via Trabajo.org,Full-time,False,Nigeria,2023-03-03 10:20:06,False,False,Nigeria,,,,DAI,"['sql', 'javascript', 'sas', 'sas', 'excel', 'spss']","{'analyst_tools': ['sas', 'excel', 'spss'], 'programming': ['sql', 'javascript', 'sas']}"
Data Scientist,Data Scientist,Anywhere,via LinkedIn,Contractor,True,Turkey,2023-12-13 10:23:57,False,False,Turkey,,,,CI Group EMEA,"['sql', 'python', 'databricks', 'kafka', 'tensorflow', 'scikit-learn', 'pytorch', 'pandas', 'numpy', 'flow']","{'cloud': ['databricks'], 'libraries': ['kafka', 'tensorflow', 'scikit-learn', 'pytorch', 'pandas', 'numpy'], 'other': ['flow'], 'programming': ['sql', 'python']}"
Senior Data Engineer,Senior Data Engineer,"İstanbul, Türkiye",via LinkedIn,Full-time,False,Turkey,2023-01-11 10:17:18,False,False,Turkey,,,,DMC Bilgi Teknoloji,"['sql', 'no-sql', 'ssis', 'power bi']","{'analyst_tools': ['ssis', 'power bi'], 'programming': ['sql', 'no-sql']}"
Senior Data Scientist,Senior Data Scientist,"Ankara, Türkiye",via LinkedIn,Full-time,False,Turkey,2023-09-13 10:23:29,False,False,Turkey,,,,Market Calculus Türkiye,"['python', 'sql', 'pandas', 'numpy', 'scikit-learn', 'spark']","{'libraries': ['pandas', 'numpy', 'scikit-learn', 'spark'], 'programming': ['python', 'sql']}"
Machine Learning Engineer,Middle/Senior Machine Learning Engineer,"İstanbul, Türkiye",via Smart Recruiters Jobs,Full-time,False,Turkey,2023-12-28 11:19:25,False,False,Turkey,,,,Devexperts,"['python', 'aws', 'hugging face', 'spark', 'airflow', 'docker', 'kubernetes']","{'cloud': ['aws'], 'libraries': ['hugging face', 'spark', 'airflow'], 'other': ['docker', 'kubernetes'], 'programming': ['python']}"
Machine Learning Engineer,Sr. Machine Learning Engineers,"Lahore, Pakistan",via LinkedIn,Full-time,False,Pakistan,2023-12-27 10:37:53,False,False,Pakistan,,,,Senarios,"['python', 'pytorch', 'tensorflow', 'scikit-learn', 'nltk']","{'libraries': ['pytorch', 'tensorflow', 'scikit-learn', 'nltk'], 'programming': ['python']}"
Data Analyst,Expert Data Analyst - MEA,Pakistan,via LinkedIn,Full-time,False,Pakistan,2023-12-14 10:14:50,False,False,Pakistan,,,,Haleon,"['azure', 'power bi', 'excel', 'flow']","{'analyst_tools': ['power bi', 'excel'], 'cloud': ['azure'], 'other': ['flow']}"
Data Engineer,SQA & Data Quality Engineer,"Islamabad, Pakistan",via Indeed,Full-time,False,Pakistan,2023-10-19 10:56:22,False,False,Pakistan,,,,Professional Employers Pvt Ltd,['jira'],{'async': ['jira']}
Data Analyst,Market Data Analyst F/m,Egypt,via BeBee,Full-time,False,Egypt,2023-10-27 10:16:48,False,False,Egypt,,,,Bosch Group,"['r', 'sql', 'python', 'spark', 'tableau', 'excel']","{'analyst_tools': ['tableau', 'excel'], 'libraries': ['spark'], 'programming': ['r', 'sql', 'python']}"
Data Engineer,Data Engineer,Türkiye,via LinkedIn,Full-time,False,Turkey,2023-06-20 10:24:53,False,False,Turkey,,,,Aktek,"['sql', 'nosql', 'mongodb', 'mongodb', 'r', 'mysql', 'sql server', 'postgresql', 'cassandra', 'oracle', 'kafka', 'spark', 'hadoop']","{'cloud': ['oracle'], 'databases': ['mongodb', 'mysql', 'sql server', 'postgresql', 'cassandra'], 'libraries': ['kafka', 'spark', 'hadoop'], 'programming': ['sql', 'nosql', 'mongodb', 'r']}"
Data Analyst,Monitoring and Reporting Analyst,Türkiye,via Indeed,Full-time,False,Turkey,2023-06-15 10:56:27,False,False,Turkey,,,,"United Nations Entity for Gender Equality and Empowerment of Women, Europe and Central Asia (Turkey)",,
Data Analyst,Data Analyst,"Islamabad, Pakistan",via Indeed,Full-time,False,Pakistan,2023-11-14 10:37:18,False,False,Pakistan,,,,Magma Systems,['python'],{'programming': ['python']}
Data Engineer,Data Engineer,"Lagos, Nigeria",via MyJobMag,Full-time,False,Nigeria,2023-11-22 10:57:22,False,False,Nigeria,,,,Analytics Intelligence [AI],"['python', 'sql', 'nosql', 'pandas', 'numpy', 'matplotlib', 'hadoop', 'spark']","{'libraries': ['pandas', 'numpy', 'matplotlib', 'hadoop', 'spark'], 'programming': ['python', 'sql', 'nosql']}"
Data Analyst,Data Analyst,Anywhere,via LinkedIn,Full-time,True,Turkey,2023-02-23 10:46:29,False,False,Turkey,,,,iLab,"['html', 'css', 'javascript', 'sql', 'firebase', 'firebase']","{'cloud': ['firebase'], 'databases': ['firebase'], 'programming': ['html', 'css', 'javascript', 'sql']}"
Senior Data Engineer,Senior Data Center and Virtualization Engineer,"İstanbul, Türkiye",via LinkedIn,Full-time,False,Turkey,2023-05-05 10:40:56,True,False,Turkey,,,,Alibaba Travels Co.,['vmware'],{'cloud': ['vmware']}
Senior Data Scientist,Senior Data Scientist,Egypt,via LinkedIn,Full-time,False,Egypt,2023-03-09 10:35:15,False,False,Egypt,,,,Elamir for Trading and Advanced industries,"['r', 'python', 'sql', 'scala', 'java', 'c++', 'matplotlib', 'tableau']","{'analyst_tools': ['tableau'], 'libraries': ['matplotlib'], 'programming': ['r', 'python', 'sql', 'scala', 'java', 'c++']}"
Data Engineer,Data Engineer (MS SQL Server),"Islamabad, Pakistan",via Jooble,Full-time,False,Pakistan,2023-08-02 10:46:28,True,False,Pakistan,,,,Panjiva Inc.,"['sql', 'sql server', 'oracle', 'ssis']","{'analyst_tools': ['ssis'], 'cloud': ['oracle'], 'databases': ['sql server'], 'programming': ['sql']}"
Senior Data Analyst,Data Architecture and Modelling Sr. Analyst,Egypt,via BeBee,Full-time,False,Egypt,2023-10-27 10:16:39,False,False,Egypt,,,,Luxoft,"['sql', 'c++', 'vb.net', 'c#', 'crystal', 'oracle', 'asp.net', 'ssis', 'ssrs']","{'analyst_tools': ['ssis', 'ssrs'], 'cloud': ['oracle'], 'programming': ['sql', 'c++', 'vb.net', 'c#', 'crystal'], 'webframeworks': ['asp.net']}"
Senior Data Scientist,Senior Data Scientist,"Lahore, Pakistan",via LinkedIn,Full-time,False,Pakistan,2023-03-18 10:22:07,False,False,Pakistan,,,,"Trials 360, CRO","['nosql', 'r', 'python', 'java', 'c#', 'scala', 'sql', 'aws', 'azure', 'gcp', 'hadoop', 'numpy', 'kafka', 'jenkins']","{'cloud': ['aws', 'azure', 'gcp'], 'libraries': ['hadoop', 'numpy', 'kafka'], 'other': ['jenkins'], 'programming': ['nosql', 'r', 'python', 'java', 'c#', 'scala', 'sql']}"
Business Analyst,"Manager, Process, Data & Analytics",Nigeria,via MyJobMag,Full-time,False,Nigeria,2023-09-22 10:44:29,True,False,Nigeria,,,,Hugo Technologies,,
Data Scientist,Data Science Chapter Leader,"İstanbul, Türkiye",via LinkedIn,Full-time,False,Turkey,2023-07-21 10:55:20,False,False,Turkey,,,,Ford Otosan,"['python', 'swift', 'sql', 'nosql', 'mongodb', 'mongodb', 'bash', 'cassandra', 'hadoop', 'spark', 'pyspark', 'pandas', 'numpy', 'scikit-learn', 'matplotlib', 'tensorflow', 'seaborn', 'tableau', 'git']","{'analyst_tools': ['tableau'], 'databases': ['mongodb', 'cassandra'], 'libraries': ['hadoop', 'spark', 'pyspark', 'pandas', 'numpy', 'scikit-learn', 'matplotlib', 'tensorflow', 'seaborn'], 'other': ['git'], 'programming': ['python', 'swift', 'sql', 'nosql', 'mongodb', 'bash']}"
Data Scientist,People Analytics Operational Reporting Analyst,"Cairo, Egypt",via LinkedIn,Full-time,False,Egypt,2023-01-05 10:48:44,False,False,Egypt,,,,PwC,"['python', 'r', 'sql', 'power bi', 'dax']","{'analyst_tools': ['power bi', 'dax'], 'programming': ['python', 'r', 'sql']}"
Data Scientist,Data Scientist,"İstanbul, Türkiye",via LinkedIn,Full-time,False,Turkey,2023-02-10 11:16:51,False,False,Turkey,,,,Enerjisa Üretim,"['python', 'r', 'sql']","{'programming': ['python', 'r', 'sql']}"
Business Analyst,Senior Business Analyst,"Cairo, Egypt",via LinkedIn,Full-time,False,Egypt,2023-09-05 10:13:16,False,False,Egypt,,,,Majid Al Futtaim,['sap'],{'analyst_tools': ['sap']}
Senior Data Engineer,Senior Data Engineer,"Islamabad, Pakistan",via LinkedIn,Full-time,False,Pakistan,2023-12-20 10:23:24,False,False,Pakistan,,,,Rockville Technologies,"['python', 'sql', 'java', 'tensorflow', 'pytorch', 'scikit-learn']","{'libraries': ['tensorflow', 'pytorch', 'scikit-learn'], 'programming': ['python', 'sql', 'java']}"
Data Scientist,Data Scientist for AI Cognitive-Based Amazon Services,"Karachi, Pakistan",via Indeed,Full-time,False,Pakistan,2023-04-03 10:26:22,False,False,Pakistan,,,,AmzDudes,"['python', 'javascript']","{'programming': ['python', 'javascript']}"
Senior Data Scientist,Data Quality Monitoring Sr. Specialist _VOIS,"Giza, El Omraniya, Egypt",via Jobs At Vodafone,Full-time,False,Egypt,2023-01-10 10:51:21,False,False,Egypt,,,,Vodafone,"['sql', 'python', 'gcp']","{'cloud': ['gcp'], 'programming': ['sql', 'python']}"
Senior Data Analyst,Senior Data Analyst,"Cairo, Egypt",via LinkedIn,Full-time,False,Egypt,2023-01-30 10:33:49,False,False,Egypt,,,,OLX Egypt,"['sql', 'python', 'r', 'sas', 'sas', 'tableau', 'sheets', 'excel', 'spss']","{'analyst_tools': ['sas', 'tableau', 'sheets', 'excel', 'spss'], 'programming': ['sql', 'python', 'r', 'sas']}"
Data Engineer,Sr. Data Engineer,"Islamabad, Pakistan",via LinkedIn,Full-time,False,Pakistan,2023-04-12 10:33:44,True,False,Pakistan,,,,Kamayi,"['sql', 'nosql', 'python']","{'programming': ['sql', 'nosql', 'python']}"
Data Engineer,Sr. Data Engineer,"Dhaka, Bangladesh",via LinkedIn,Full-time,False,Bangladesh,2023-03-12 10:32:17,False,False,Bangladesh,,,,APSIS,"['sql', 'c#', 'python', 'powershell', 'ruby', 'ruby', 'java', 'nosql', 'mongo', 'mysql', 'dynamodb', 'oracle', 'aws', 'azure', 'bigquery', 'redshift', 'hadoop', 'spark', 'airflow', 'kafka', 'sap', 'ssis', 'alteryx', 'splunk', 'tableau', 'qlik']","{'analyst_tools': ['sap', 'ssis', 'alteryx', 'splunk', 'tableau', 'qlik'], 'cloud': ['oracle', 'aws', 'azure', 'bigquery', 'redshift'], 'databases': ['mysql', 'dynamodb'], 'libraries': ['hadoop', 'spark', 'airflow', 'kafka'], 'programming': ['sql', 'c#', 'python', 'powershell', 'ruby', 'java', 'nosql', 'mongo'], 'webframeworks': ['ruby']}"
Data Scientist,DGM Data Science & Technical Lead,"Karachi, Pakistan",via LinkedIn,Full-time,False,Pakistan,2023-12-25 10:30:19,False,False,Pakistan,,,,K-Electric,"['r', 'numpy', 'sap']","{'analyst_tools': ['sap'], 'libraries': ['numpy'], 'programming': ['r']}"
Data Engineer,Data Engineer,"İstanbul, Türkiye",via LinkedIn,Full-time,False,Turkey,2023-11-22 10:25:32,True,False,Turkey,,,,Solution BI Turkey,"['python', 'r', 'postgresql', 'oracle', 'azure', 'aws', 'gcp', 'snowflake', 'redshift', 'microstrategy', 'tableau']","{'analyst_tools': ['microstrategy', 'tableau'], 'cloud': ['oracle', 'azure', 'aws', 'gcp', 'snowflake', 'redshift'], 'databases': ['postgresql'], 'programming': ['python', 'r']}"
Data Engineer,Data Engineer II - GBI,"İstanbul, Türkiye",via LinkedIn,Full-time,False,Turkey,2023-01-16 10:55:43,False,False,Turkey,,,,Afiniti,"['python', 'sql', 't-sql', 'mysql', 'sql server', 'excel']","{'analyst_tools': ['excel'], 'databases': ['mysql', 'sql server'], 'programming': ['python', 'sql', 't-sql']}"
Data Analyst,Data Analyst,Pakistan,via LinkedIn,Full-time,False,Pakistan,2023-04-19 10:19:57,True,False,Pakistan,,,,ibex. Pakistan,"['sql', 'go', 'snowflake', 'tableau']","{'analyst_tools': ['tableau'], 'cloud': ['snowflake'], 'programming': ['sql', 'go']}"
Data Scientist,Internship Data Scientist,"Rawalpindi, Pakistan",via Indeed,Internship,False,Pakistan,2023-05-04 10:28:39,False,False,Pakistan,,,,Soltridge,"['python', 'r', 'sql', 'matlab', 'pytorch', 'scikit-learn', 'numpy', 'pandas', 'spark', 'tableau', 'power bi', 'flow']","{'analyst_tools': ['tableau', 'power bi'], 'libraries': ['pytorch', 'scikit-learn', 'numpy', 'pandas', 'spark'], 'other': ['flow'], 'programming': ['python', 'r', 'sql', 'matlab']}"
Data Scientist,"Data Scientist, Remote","Lagos, Nigeria",via Trabajo.org,Full-time,False,Nigeria,2023-06-02 10:40:38,False,False,Nigeria,,,,Dangote,"['python', 'sql', 'power bi']","{'analyst_tools': ['power bi'], 'programming': ['python', 'sql']}"
Data Engineer,"ETIC, Celonis Data Engineer - Senior Associate","Cairo, Egypt",via LinkedIn,Full-time,False,Egypt,2023-04-17 10:29:53,False,False,Egypt,,,,PwC Middle East,"['sql', 'azure', 'snowflake', 'databricks', 'oracle', 'sap', 'power bi', 'tableau', 'trello', 'jira']","{'analyst_tools': ['sap', 'power bi', 'tableau'], 'async': ['trello', 'jira'], 'cloud': ['azure', 'snowflake', 'databricks', 'oracle'], 'programming': ['sql']}"
Data Engineer,Database Engineer-PL/SQL,Pakistan,via Jooble,Full-time,False,Pakistan,2023-04-29 10:16:19,True,False,Pakistan,,,,DAZN,"['sql', 'sql server', 'mysql', 'postgresql', 'oracle', 'snowflake', 'aws']","{'cloud': ['oracle', 'snowflake', 'aws'], 'databases': ['sql server', 'mysql', 'postgresql'], 'programming': ['sql']}"
Data Analyst,Data Analytics,Egypt,via BeBee,Full-time,False,Egypt,2023-10-27 10:16:54,False,False,Egypt,,,,Instabug,['sql'],{'programming': ['sql']}
Data Engineer,Sr. Data Engineer or Engineer II is required,"Banha, Qism Banha, Banha, Egypt",via LinkedIn,Full-time,False,Egypt,2023-02-21 11:04:04,False,False,Egypt,,,,Z2Data,"['excel', 'word', 'powerpoint']","{'analyst_tools': ['excel', 'word', 'powerpoint']}"
Data Scientist,Data Scientist,Türkiye,via LinkedIn,Full-time,False,Turkey,2023-08-21 10:36:14,False,False,Turkey,,,,Nagarro + MBIS,"['java', 'c++', 'python', 'r', 'pandas', 'numpy', 'matplotlib', 'keras', 'scikit-learn', 'pytorch', 'tensorflow']","{'libraries': ['pandas', 'numpy', 'matplotlib', 'keras', 'scikit-learn', 'pytorch', 'tensorflow'], 'programming': ['java', 'c++', 'python', 'r']}"
Senior Data Scientist,Senior Data Product Owner,Türkiye,via LinkedIn,Full-time,False,Turkey,2023-09-21 10:38:16,False,False,Turkey,,,,Migros One,"['sql', 'tableau', 'looker']","{'analyst_tools': ['tableau', 'looker'], 'programming': ['sql']}"
Data Scientist,Digital Analytics Specialist (Adobe Analytics)_VOIS,"Giza, El Omraniya, Egypt",via Jobs At Vodafone,Full-time,False,Egypt,2023-11-12 10:34:56,False,False,Egypt,,,,Vodafone,"['sql', 'javascript', 'css', 'html']","{'programming': ['sql', 'javascript', 'css', 'html']}"
Data Scientist,Data Scientist,Anywhere,via LinkedIn,Full-time,True,Turkey,2023-04-08 10:37:25,False,False,Turkey,,,,T4 Analytics,"['python', 'sql', 'pandas', 'fastapi', 'flask', 'django', 'tableau', 'qlik']","{'analyst_tools': ['tableau', 'qlik'], 'libraries': ['pandas'], 'programming': ['python', 'sql'], 'webframeworks': ['fastapi', 'flask', 'django']}"
Business Analyst,"ETIC, Business Intelligence Engineer, Manager","Cairo, Egypt",via LinkedIn,Full-time,False,Egypt,2023-10-17 10:20:18,True,False,Egypt,,,,PwC Middle East,['power bi'],{'analyst_tools': ['power bi']}
Data Analyst,"M&E Humanitarian Data Analyst, NO-B",Türkiye,via Indeed,Full-time,False,Turkey,2023-05-04 10:26:20,False,False,Turkey,,,,United Nations Population Fund (HQ),['spss'],{'analyst_tools': ['spss']}
Senior Data Engineer,Senior Data Engineer,"Ümraniye, Elmalıkent, Ümraniye/İstanbul, Türkiye",via LinkedIn,Full-time,False,Turkey,2023-12-29 10:18:29,False,False,Turkey,,,,HangiKredi,"['sql', 'python', 'scala', 'java', 'mongo', 'shell', 'hadoop', 'kafka', 'airflow', 'linux', 'git', 'bitbucket', 'kubernetes']","{'libraries': ['hadoop', 'kafka', 'airflow'], 'os': ['linux'], 'other': ['git', 'bitbucket', 'kubernetes'], 'programming': ['sql', 'python', 'scala', 'java', 'mongo', 'shell']}"
Data Scientist,Data Scientist,"İstanbul, Türkiye",via Indeed,Full-time,False,Turkey,2023-11-03 10:23:40,False,False,Turkey,,,,Talentra,"['python', 'aws', 'gcp', 'airflow', 'gitlab', 'docker']","{'cloud': ['aws', 'gcp'], 'libraries': ['airflow'], 'other': ['gitlab', 'docker'], 'programming': ['python']}"
Data Scientist,Head of Analytics,Pakistan,via LinkedIn,Full-time,False,Pakistan,2023-07-11 10:47:18,False,False,Pakistan,,,,HR Ways - Hiring Tech Talent,"['spss', 'excel', 'tableau', 'power bi']","{'analyst_tools': ['spss', 'excel', 'tableau', 'power bi']}"
Data Analyst,Data Analyst,"Dhaka, Bangladesh",via SmartRecruiters Job Search,Part-time,False,Bangladesh,2023-05-02 10:55:02,False,False,Bangladesh,,,,10 Minute School,"['sql', 'python', 'r', 'excel', 'power bi']","{'analyst_tools': ['excel', 'power bi'], 'programming': ['sql', 'python', 'r']}"
Data Scientist,Research Analyst,"Cairo, Egypt",via LinkedIn,Full-time,False,Egypt,2023-04-12 10:54:10,False,False,Egypt,,,,geidea,['excel'],{'analyst_tools': ['excel']}
Data Engineer,Data Engineering Team Lead,"İstanbul, Türkiye",via Ai-Jobs.net,Full-time,False,Turkey,2023-06-21 10:47:08,False,False,Turkey,year,147500.0,,OREDATA,"['sql', 'python', 'nosql', 'mongodb', 'mongodb', 'postgresql', 'cassandra', 'mysql', 'mariadb', 'oracle', 'snowflake', 'aws', 'azure', 'bigquery', 'hadoop', 'spark', 'kafka']","{'cloud': ['oracle', 'snowflake', 'aws', 'azure', 'bigquery'], 'databases': ['mongodb', 'postgresql', 'cassandra', 'mysql', 'mariadb'], 'libraries': ['hadoop', 'spark', 'kafka'], 'programming': ['sql', 'python', 'nosql', 'mongodb']}"
Data Analyst,Power BI Developer & Data Analyst,"Cairo, Egypt",via LinkedIn,Full-time,False,Egypt,2023-01-02 10:38:51,False,False,Egypt,,,,Adam Grain,"['sql', 'power bi', 'dax']","{'analyst_tools': ['power bi', 'dax'], 'programming': ['sql']}"
Data Analyst,Data Analyst,"Cairo, Egypt",via LinkedIn,Full-time,False,Egypt,2023-01-11 10:34:33,False,False,Egypt,,,,NAOS Solutions,,
Senior Data Analyst,Senior Data Analyst,Egypt,via LinkedIn,Full-time,False,Egypt,2023-06-19 10:43:34,False,False,Egypt,,,,Golden Cup,"['excel', 'powerpoint']","{'analyst_tools': ['excel', 'powerpoint']}"
Business Analyst,Business & Product Analyst,Pakistan,via Trabajo.org,Full-time,False,Pakistan,2023-02-05 10:20:19,False,False,Pakistan,,,,S&P Global,"['sql', 'flow']","{'other': ['flow'], 'programming': ['sql']}"
Data Analyst,Risk Data Analyst,Egypt,via تنقيب,Full-time,False,Egypt,2023-08-01 10:24:57,False,False,Egypt,,,,Fawry Microfinance,"['vba', 'python', 'sql', 'excel', 'tableau', 'power bi']","{'analyst_tools': ['excel', 'tableau', 'power bi'], 'programming': ['vba', 'python', 'sql']}"
Machine Learning Engineer,Machine Learning Engineer,"Islamabad, Pakistan",via Indeed,Full-time,False,Pakistan,2023-09-24 10:08:21,False,False,Pakistan,,,,IT CO,"['python', 'tensorflow', 'pytorch', 'hugging face']","{'libraries': ['tensorflow', 'pytorch', 'hugging face'], 'programming': ['python']}"
Senior Data Scientist,Corporate Senior Data Scientist,"Cairo, Egypt",via LinkedIn,Full-time,False,Egypt,2023-05-15 11:25:48,False,False,Egypt,,,,EFG Hermes,"['c', 'c++', 'java', 'javascript', 'r', 'python', 'mysql', 'redshift', 'spark', 'hadoop']","{'cloud': ['redshift'], 'databases': ['mysql'], 'libraries': ['spark', 'hadoop'], 'programming': ['c', 'c++', 'java', 'javascript', 'r', 'python']}"
Data Engineer,Data Engineer,Anywhere,via LinkedIn,Full-time,True,Egypt,2023-02-03 10:56:11,False,False,Egypt,,,,Smartlytics Consultancy,"['sql', 'python', 'azure', 'aws', 'power bi', 'tableau', 'looker']","{'analyst_tools': ['power bi', 'tableau', 'looker'], 'cloud': ['azure', 'aws'], 'programming': ['sql', 'python']}"
Data Analyst,Data Analyst-Credit Risk Management,"Dhaka, Bangladesh",via LinkedIn Bangladesh,Full-time,False,Bangladesh,2023-01-09 10:20:06,False,False,Bangladesh,,,,IDLC Finance Limited,['r'],{'programming': ['r']}
Senior Data Engineer,Senior Data Engineer,Anywhere,via LinkedIn,Contractor,True,Turkey,2023-07-17 11:14:40,False,False,Turkey,,,,Castille,"['sql', 'python', 'scala', 'azure', 'pyspark', 'kubernetes', 'github']","{'cloud': ['azure'], 'libraries': ['pyspark'], 'other': ['kubernetes', 'github'], 'programming': ['sql', 'python', 'scala']}"
Senior Data Engineer,Senior Data Center Engineer,Pakistan,via LinkedIn,Full-time,False,Pakistan,2023-07-11 10:47:28,True,False,Pakistan,,,,GCS Pvt. Limited,"['linux', 'windows']","{'os': ['linux', 'windows']}"
Senior Data Engineer,Senior Data Engineer,Egypt,via Egypt.tanqeeb.com,Full-time,False,Egypt,2023-08-31 10:39:56,False,False,Egypt,,,,Smartlytics Consultancy,"['sql', 'python', 'azure', 'aws', 'power bi', 'tableau']","{'analyst_tools': ['power bi', 'tableau'], 'cloud': ['azure', 'aws'], 'programming': ['sql', 'python']}"
Senior Data Scientist,Senior Data Scientist,Egypt,via BeBee,Full-time,False,Egypt,2023-10-27 10:16:52,False,False,Egypt,,,,Agolo,"['java', 'python', 'tensorflow', 'pytorch']","{'libraries': ['tensorflow', 'pytorch'], 'programming': ['java', 'python']}"
Data Scientist,وظائف Data Scientist - الجيزة,"Giza, El Omraniya, Egypt",via وظائف,Full-time,False,Egypt,2023-03-04 10:42:01,False,False,Egypt,,,,شركة عبدالله الخليفي,,
Data Scientist,Database Engineer,"Lahore, Pakistan",via LinkedIn,Full-time,False,Pakistan,2023-05-16 10:23:42,False,False,Pakistan,,,,WiMetrix- Industrial Data Intelligence,"['nosql', 'sql', 'mongodb', 'mongodb', 'postgresql', 'mysql', 'couchbase', 'cassandra']","{'databases': ['mongodb', 'postgresql', 'mysql', 'couchbase', 'cassandra'], 'programming': ['nosql', 'sql', 'mongodb']}"
Data Scientist,Data Scientist,Anywhere,via LinkedIn Bangladesh,Full-time,True,Bangladesh,2023-02-10 11:22:20,False,False,Bangladesh,,,,US based software houses,"['python', 'mysql', 'pandas']","{'databases': ['mysql'], 'libraries': ['pandas'], 'programming': ['python']}"
Senior Data Analyst,Senior Data Analyst for MH Group,"Cairo, Egypt",via جوبيانو,Full-time,False,Egypt,2023-02-05 10:39:33,True,False,Egypt,,,,MH Group,['sap'],{'analyst_tools': ['sap']}
Business Analyst,Sales Operations Analyst,Anywhere,via LinkedIn Bangladesh,Full-time,True,Bangladesh,2023-01-16 11:10:28,False,False,Bangladesh,,,,Optimizely,"['excel', 'atlassian']","{'analyst_tools': ['excel'], 'other': ['atlassian']}"
Data Engineer,Data Center Engineer,Pakistan,via LinkedIn,Full-time,False,Pakistan,2023-04-20 10:11:04,False,False,Pakistan,,,,National Radio Telecom Corporation of Pakistan,,
Senior Data Scientist,Senior Data Scientist,"Islamabad, Pakistan",via LinkedIn,Full-time,False,Pakistan,2023-04-20 10:11:04,False,False,Pakistan,,,,Jazz,"['sql', 'nosql']","{'programming': ['sql', 'nosql']}"
Data Scientist,IE Data Scientist,"İstanbul, Türkiye",via LinkedIn,Full-time,False,Turkey,2023-07-15 10:22:47,False,False,Turkey,,,,UPS,"['r', 'sql', 'python', 'java', 'c++', 'windows']","{'os': ['windows'], 'programming': ['r', 'sql', 'python', 'java', 'c++']}"
Data Scientist,Research Analyst,Pakistan,via LinkedIn,Full-time,False,Pakistan,2023-12-23 10:36:32,False,False,Pakistan,,,,Altisnet Global,,
Senior Data Scientist,Senior Data Scientist,"Islamabad, Pakistan",via LinkedIn,Full-time,False,Pakistan,2023-11-21 11:00:17,False,False,Pakistan,,,,Nebulova,"['python', 'sql', 'nosql', 'mongodb', 'mongodb', 'postgresql', 'aws', 'gcp', 'azure', 'pandas', 'numpy', 'fastapi', 'django', 'flask', 'docker']","{'cloud': ['aws', 'gcp', 'azure'], 'databases': ['mongodb', 'postgresql'], 'libraries': ['pandas', 'numpy'], 'other': ['docker'], 'programming': ['python', 'sql', 'nosql', 'mongodb'], 'webframeworks': ['fastapi', 'django', 'flask']}"
Data Analyst,Data Intelligence Analyst,"Lagos, Nigeria",via MyJobMag,Full-time,False,Nigeria,2023-03-03 10:20:06,False,False,Nigeria,,,,Greenlight Planet,"['sql', 'excel', 'looker', 'tableau', 'power bi']","{'analyst_tools': ['excel', 'looker', 'tableau', 'power bi'], 'programming': ['sql']}"
Data Analyst,Game Data Analyst at SOFTGAMES - Hireme.Africa,Nigeria,via Hireme.Africa,Full-time,False,Nigeria,2023-07-20 10:52:06,False,False,Nigeria,,,,SOFTGAMES,"['sql', 'python', 'tableau']","{'analyst_tools': ['tableau'], 'programming': ['sql', 'python']}"
Senior Data Engineer,Senior Data Engineer,"Lahore, Pakistan",via LinkedIn,Full-time,False,Pakistan,2023-02-14 10:46:53,False,False,Pakistan,,,,Addo,"['sql', 'python', 'java', 'nosql', 'spark', 'hadoop', 'kafka', 'airflow', 'yarn']","{'libraries': ['spark', 'hadoop', 'kafka', 'airflow'], 'other': ['yarn'], 'programming': ['sql', 'python', 'java', 'nosql']}"
Data Scientist,Principal Data Scientist / Associate Vice President - Data Scientist,"Lahore, Pakistan",via LinkedIn,Full-time,False,Pakistan,2023-05-05 10:43:44,False,False,Pakistan,,,,Addo,"['python', 'r', 'sql', 'sas', 'sas', 'aws', 'azure', 'tableau']","{'analyst_tools': ['sas', 'tableau'], 'cloud': ['aws', 'azure'], 'programming': ['python', 'r', 'sql', 'sas']}"
Business Analyst,BI System Analyst,Egypt,via BeBee,Full-time,False,Egypt,2023-10-27 10:16:39,False,False,Egypt,,,,Etisalat Egypt,"['sql', 'sql server', 'oracle']","{'cloud': ['oracle'], 'databases': ['sql server'], 'programming': ['sql']}"
Machine Learning Engineer,Senior Machine Learning Engineer,"İstanbul, Türkiye",via LinkedIn,Full-time,False,Turkey,2023-02-02 10:16:23,False,False,Turkey,,,,Perceptra.ai,"['python', 'c', 'c++', 'pytorch', 'opencv', 'linux']","{'libraries': ['pytorch', 'opencv'], 'os': ['linux'], 'programming': ['python', 'c', 'c++']}"
Data Analyst,Data Analyst,"Islamabad, Pakistan",via LinkedIn,Full-time,False,Pakistan,2023-10-13 10:39:15,True,False,Pakistan,,,,Taleemabad,"['sql', 'javascript', 'python', 'excel']","{'analyst_tools': ['excel'], 'programming': ['sql', 'javascript', 'python']}"
Data Analyst,CRM Analyst,Türkiye,via LinkedIn,Full-time,False,Turkey,2023-06-12 11:26:44,False,False,Turkey,,,,Mükellef,,
